"","Time (s)","Trial 1","Trial 2","Trial 3","Trial 4","Trial 5","Trial 6","Trial 7","Trial 8","Trial 9","Trial 10","Trial 11","Trial 12","Trial 13","Trial 14","Trial 15","Trial 16","Trial 17","Trial 18","Trial 19","Trial 20","Trial 21","Trial 22","Trial 23","Trial 24","Trial 25","Trial 26","Trial 27","Trial 28","Trial 29","Trial 30","Trial 31","Trial 32","Trial 33","Trial 34","Trial 35","Trial 36","Trial 37","Trial 38","Trial 39","Trial 40"
"159",158,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2
"160",159,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,3,1,1,2,2,1
"161",160,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,3
"162",161,2,2,3,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,1,0,0,1,2,2,2,0,0,3,1,1,1,2,2,1
"163",162,2,2,1,1,1,2,1,1,2,1,2,1,3,2,2,1,1,2,2,2,1,2,3,2,1,1,1,1,2,2,1,2,2,1,3,1,2,1,1,2
"164",163,1,1,2,1,2,3,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,0,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,2
"165",164,2,2,2,0,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,3,2,1,2,1,0,2,1,1,1,2,2,3,1,2,2,1,2
"166",165,3,1,0,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,1,3,2,1,1,1,2,2,1
"167",166,2,1,3,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1
"168",167,1,2,2,1,1,2,1,0,1,0,2,2,1,2,1,1,3,1,2,2,2,2,2,2,2,1,2,1,0,2,2,2,1,1,2,1,1,1,2,2
"169",168,2,2,1,1,3,2,1,3,2,1,2,1,3,1,1,2,2,1,2,1,2,2,3,2,1,2,2,1,1,0,2,2,2,1,2,1,2,1,2,2
"170",169,1,1,2,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,3,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1
"171",170,2,2,2,3,0,2,2,1,0,2,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,0,2,1,2,1,1,1,1,2
"172",171,3,2,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,3,2,1,0,1,2,2
"173",172,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,1,3,1,1,2,1,1,1,1
"174",173,1,1,2,2,2,1,3,1,1,1,2,2,2,2,3,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,2,3,1,1,1,1,1
"175",174,3,2,1,1,2,2,1,1,3,1,2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,3,2,1,2,2,2,2,1,1,1,2,2
"176",175,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,1,0,1,1,2,2,2,2,2,0,1,1,1,1,2,3,1,1,0,1,3,1
"177",176,2,2,1,1,1,2,2,1,2,2,0,2,1,1,3,1,1,1,1,2,2,3,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2
"178",177,1,2,2,2,2,1,2,1,0,1,2,1,3,2,1,2,1,2,2,2,1,2,3,2,0,2,1,2,2,1,2,1,2,2,3,1,2,2,2,1
"179",178,3,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,0,2,1,2
"180",179,1,1,1,1,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1,0,2,2,1,2,2,2
"181",180,2,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,3,1,1,1,2,2,1,2,2,2,1,1,1,1,2
"182",181,3,2,1,2,2,1,3,1,2,2,1,1,2,2,2,2,2,3,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1
"183",182,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,2,2,3,1,1,1,1,2,2,3,2,2,3,2,1,2,1,1,3,2
"184",183,1,2,1,3,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1
"185",184,2,2,2,1,1,2,3,1,1,2,2,3,2,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2
"186",185,2,2,1,1,2,2,1,1,2,2,0,1,1,2,1,2,2,2,1,2,3,2,2,2,2,1,2,1,2,3,2,1,2,2,2,2,1,1,3,1
"187",186,1,1,2,2,1,2,3,2,3,1,2,2,1,1,2,2,1,1,2,1,0,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,3
"188",187,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,3,2,2,3,2,1,2,1,2,1,1,2,1,2,2,2,2,1,3,1,1
"189",188,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1
"190",189,2,2,1,2,2,0,2,1,1,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,3
"191",190,2,2,1,1,2,3,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,3,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2
"192",191,2,2,2,2,1,0,2,2,2,0,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,0,1
"193",192,1,2,2,2,2,3,2,1,1,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,2,1,2,2
"194",193,2,1,2,1,2,1,1,1,1,2,2,0,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2
"195",194,2,2,1,1,2,2,2,2,2,2,1,1,1,2,0,2,1,2,1,3,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2
"196",195,2,2,2,1,2,3,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2
"197",196,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,0,2,1,2,1,2,2,3,2,1,2,2,2,1,2,0,1,2,1,2,2,1,2,1,2
"198",197,1,1,3,2,2,2,1,2,2,1,2,1,2,1,1,3,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2
"199",198,1,2,1,1,1,2,2,3,1,2,1,3,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,0,2,1,1,1,1,1,1,1,3,1
"200",199,1,1,1,1,1,1,2,1,2,1,3,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,3,2,2,2,2,2,2,1
"201",200,1,2,2,0,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2
"202",201,2,2,1,2,1,2,1,2,1,2,2,2,3,2,2,2,1,1,2,1,2,1,1,3,2,2,1,1,2,1,1,1,0,1,1,2,2,2,1,2
"203",202,1,1,2,2,1,1,1,2,2,3,1,1,2,1,2,2,2,1,0,1,2,1,1,1,2,1,0,2,2,1,1,1,3,2,2,1,1,2,2,2
"204",203,1,0,2,1,2,3,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,3,2,2,2,2,2,1,1,2,1,2,2,2,3,1,1,1,2
"205",204,2,2,2,1,1,1,2,1,3,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,1,1
"206",205,1,2,2,1,1,1,1,2,2,2,2,3,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2
"207",206,1,2,0,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,0,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1
"208",207,2,1,2,1,1,1,2,1,1,2,1,2,1,0,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1,2,2,1,2,2
"209",208,1,2,0,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,0,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2
"210",209,1,2,2,0,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,3,1,2,1,1
"211",210,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,0,1,1,1,1,1,1,1,2,1
"212",211,0,2,2,1,1,2,1,1,2,2,1,1,1,0,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1
"213",212,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,1,1,1,0,1,2,2,2,2,1,1,1,1,1,3,1,2,2,1,1,1,2
"214",213,2,1,2,1,1,1,0,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,2,1
"215",214,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2
"216",215,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1,1,2,1,1,1,0,1,1
"217",216,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,2,1,2,1,2,1,2,1,1,1,1,2,2
"218",217,2,2,1,2,1,2,0,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,0,1,1,1
"219",218,1,1,2,1,1,1,2,0,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,0,1,1,1,1
"220",219,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1
"221",220,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,0,1,2,1,1,2,1,1
"222",221,2,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1
"223",222,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,0,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2
"224",223,0,2,1,2,1,1,0,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1
"225",224,2,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,2,1,1,1,1,0,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1
"226",225,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,0,1,1,2,1,1,0,1,1,1,1,2,2,0
"227",226,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,0,1,2
"228",227,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1,2,1,0
"229",228,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2
"230",229,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,2,1,0,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1
"231",230,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2
"232",231,2,1,1,2,2,1,0,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,0,1,1,0,1,1,1,1,1,2,2,1,2,1,1,1
"233",232,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,0,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1
"234",233,1,0,1,0,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
"235",234,1,1,2,1,2,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2,1,1,1,2,1,2,1,1,2,2,2,0,1
"236",235,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,0,2,2,0,2,2,1,1,1,0,1,1,2,1,2,1,2,1,1,2,2
"237",236,1,2,1,2,0,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1
"238",237,1,2,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,2,2,1,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1
"239",238,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,0,1,1,1,1
"240",239,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,0,2
"241",240,0,1,1,1,1,1,1,1,1,2,1,0,2,1,1,0,2,1,1,1,1,2,0,1,1,1,1,0,0,1,2,1,2,1,1,1,1,1,2,1
"242",241,2,1,1,2,0,1,1,1,0,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,1,1,2
"243",242,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,0,1,1,1,1,2,1,2,1,1,2,1
"244",243,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,0,1,0,1
"245",244,1,1,1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2
"246",245,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1
"247",246,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,0,1
"248",247,1,1,1,1,1,2,2,1,0,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,2,1,1,1
"249",248,1,1,1,1,1,1,0,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1
"250",249,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,0,1,2,1,1
"251",250,2,1,2,1,1,0,2,1,1,0,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1
"252",251,1,1,0,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"253",252,1,1,1,1,0,1,1,1,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2
"254",253,2,2,2,0,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,0,2,1,2,1,1,1,1,1,1,1,1
"255",254,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,1,1,2,1,2,1,2,2,0,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1
"256",255,1,1,1,1,1,0,1,1,1,2,2,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1
"257",256,1,1,1,2,2,1,1,1,1,1,0,2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,0,0,1,1,2,2,2,1,1,1
"258",257,1,0,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,2,2,1,1,1,1,1,1,2
"259",258,1,1,1,1,1,2,2,2,1,1,2,1,2,1,0,2,1,1,2,1,1,1,2,2,1,2,1,2,0,2,1,1,1,1,1,1,1,2,2,1
"260",259,1,2,1,1,1,1,1,1,1,1,0,1,1,1,2,0,1,1,2,2,1,1,1,1,0,1,0,1,1,1,2,2,1,1,2,1,1,1,1,1
"261",260,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1
"262",261,0,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,2,1,1,2
"263",262,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,1,1
"264",263,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,0,1,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1
"265",264,2,1,1,2,1,1,1,2,1,2,2,1,1,1,0,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1
"266",265,0,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1
"267",266,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,0,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1
"268",267,1,1,1,1,2,1,1,1,2,1,2,0,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2
"269",268,2,2,2,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"270",269,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1
"271",270,1,1,1,1,0,1,2,1,1,1,1,1,1,1,2,2,1,0,1,0,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1
"272",271,2,2,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
"273",272,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1
"274",273,1,2,0,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1
"275",274,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2
"276",275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1
"277",276,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1
"278",277,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,1
"279",278,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,1,2,2,1,1,1,1,0,1,2,1,1,1,1,1
"280",279,1,1,2,1,2,2,1,1,1,2,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2
"281",280,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1
"282",281,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1
"283",282,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,1,1,1,2,1,1,1,2
"284",283,1,1,1,1,1,0,1,2,1,0,2,2,1,1,0,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,0,1,1,2,1,1,1,1,1,1
"285",284,1,0,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
"286",285,1,3,1,1,1,1,1,1,1,2,1,1,2,2,0,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1
"287",286,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,0,1,1,2,1,1,2,1,1,2,1,1,1,2,0
"288",287,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,0,1,1,0,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,2
"289",288,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,0,1,2,1,2,1,1,0,1,1,1,1,1,1,0,1
"290",289,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,0,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2
"291",290,1,1,1,2,1,0,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,0,1,0,2
"292",291,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,1,2,1,2,1,1,1,1,2,2,1
"293",292,1,0,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,0
"294",293,1,1,0,1,1,1,1,2,1,1,2,1,0,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,2,0,1,1,1,2
"295",294,1,1,1,1,1,1,2,1,1,2,0,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,2,1,1,1
"296",295,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
"297",296,2,2,2,3,2,1,0,1,0,1,1,1,1,1,1,1,1,2,0,1,1,1,0,0,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1
"298",297,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
"299",298,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1
"300",299,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2
"301",300,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,0,2,2,1,1,1,2,1,0
"302",301,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1
"303",302,1,1,1,1,1,1,1,1,1,0,2,2,1,1,1,2,1,2,0,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,2,1
"304",303,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2
"305",304,0,0,1,1,2,1,2,2,1,1,0,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,2,1,2,2,2,1,1,0,1
"306",305,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1
"307",306,1,1,1,2,0,1,0,1,2,1,1,1,1,2,1,0,1,1,1,1,1,0,1,1,1,1,1,0,2,1,1,1,1,1,1,2,2,1,1,1
"308",307,1,1,1,1,1,2,2,1,0,1,2,1,1,1,1,1,2,1,1,1,0,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1
"309",308,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,0,0,1,2,1,1,1,1,1,1
"310",309,1,1,1,1,2,1,1,1,2,1,1,2,1,3,1,2,2,1,1,1,1,1,1,1,1,0,1,1,2,1,3,1,2,0,2,2,1,1,1,1
"311",310,0,2,1,1,2,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1
"312",311,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,0,1,1,2,1,1,1,1,1,2,0,2,1,2,1,1,1,0,1,1,1,1
"313",312,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,0,1,1,2,1,2,1,1,2,1,2,2,1,1,1,0,1,1,1,1,1,1,1,2,1
"314",313,1,1,2,1,1,2,1,1,1,1,1,1,0,0,1,1,1,2,0,1,0,1,0,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2
"315",314,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,0,1,1,1,0,1,1,1,1,1,1,2,1,1
"316",315,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,0,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,0,1,1
"317",316,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,3,1,1,0,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1
"318",317,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1
"319",318,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,1
